entity,name,aka,description
http://www.wikidata.org/entity/Q16523986,Iulo,,
http://www.wikidata.org/entity/Q1367680,Iuventas,Gioventù,dea romana della giovinezza
http://www.wikidata.org/entity/Q52117756,Lamiro,Làmiro,
http://www.wikidata.org/entity/Q52117761,Lamo,,
http://www.wikidata.org/entity/Q1806391,Lara (divinità),,dea romana
http://www.wikidata.org/entity/Q52117763,Laride,,
http://www.wikidata.org/entity/Q12958119,Latona,,"personaggio della mitologia greca, madre di Apollo e Diana"
http://www.wikidata.org/entity/Q3219705,Lauso,,figlio di Numitore
http://www.wikidata.org/entity/Q2467695,Lauso,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1417853,Laverna,,divinità della mitologia romana
http://www.wikidata.org/entity/Q1137364,Lavinia,,"personaggio della mitologia romana, figlia di Latino e Amata, moglie di Enea"
http://www.wikidata.org/entity/Q20100888,Lemuri,Lemuri (mitologia),"spiriti degli uomini morti di morte violenta, secondo la religione romana"
http://www.wikidata.org/entity/Q9021947,Leucaria,,"personaggio della mitologia romana, figlia di Latino e moglie di Italo"
http://www.wikidata.org/entity/Q1490210,Levana,,
http://www.wikidata.org/entity/Q1145491,Liber,"Liber Pater, Libero",divinità italica e romana
http://www.wikidata.org/entity/Q3173852,Liberalitas,,
http://www.wikidata.org/entity/Q1129855,Libertas,Dea Libertas,divinità romana della libertà
http://www.wikidata.org/entity/Q1232375,Libitina,,divinità romana
http://www.wikidata.org/entity/Q3831859,Lica,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q3240989,Lima,,divinità romana
http://www.wikidata.org/entity/Q3081070,Lua,,
http://www.wikidata.org/entity/Q4270105,Lucifero,Venere,Stella del mattino
http://www.wikidata.org/entity/Q185498,Lucifero,"Stella del Mattino, Portatore di Luce, Helel","angelo caduto nella religione giudaico-cristiana associato al diavolo, precedentemente figura mitologica romana associata alla ""Stella del Mattino"" (il pianeta Venere)"
http://www.wikidata.org/entity/Q604898,Lucina,,divinità romana
http://www.wikidata.org/entity/Q5982389,Lucto,,
http://www.wikidata.org/entity/Q1235172,Luna,,divinità della mitologia romana
http://www.wikidata.org/entity/Q2713122,Luperco,Lupercus,antica divinità romana della fertilità
http://www.wikidata.org/entity/Q3843491,Maia,Maia Maiestas,divinità della mitologia romana
http://www.wikidata.org/entity/Q5990997,Mana Genita,,
http://www.wikidata.org/entity/Q767293,Mania,,"figura della mitologia etrusca, poi ripresa dalla mitologia romana"
http://www.wikidata.org/entity/Q11934905,Manto,,
http://www.wikidata.org/entity/Q1630871,Mantus,,
http://www.wikidata.org/entity/Q1546675,Marica,,"ninfa della mitologia romana, madre di Latino"
http://www.wikidata.org/entity/Q112,Marte,Mamerte,dio romano della guerra e dei duelli
http://www.wikidata.org/entity/Q1479084,Mater Matuta,"Matuta, Matres Matutae",divinità romana del Mattino o dell'Aurora
http://www.wikidata.org/entity/Q467594,Mefite,"Mefitis, Mefiti","divinità italica legata alle acque, invocata per la fertilità dei campi e per la fecondità femminile"
http://www.wikidata.org/entity/Q1133048,Mente,,"divinità romana, personificazione della ragione"
http://www.wikidata.org/entity/Q1150,Mercurio,Messaggero degli dei,dio degli antichi romani
http://www.wikidata.org/entity/Q16386986,Messapo,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1924715,Metabo,,personaggio della mitologia romana
http://www.wikidata.org/entity/Q11778125,Mevio Curzio,"Mezio Curzio, Mettio Curzio",personaggio leggendario della storia romana
http://www.wikidata.org/entity/Q717546,Mezenzio,Mesenzio,personaggio della mitologia romana
http://www.wikidata.org/entity/Q126916,Minerva,,divinità romana della guerra e della saggezza
http://www.wikidata.org/entity/Q30055681,Misericordia,,
http://www.wikidata.org/entity/Q16579123,Modio Fabidio,,
http://www.wikidata.org/entity/Q1606645,Mors,,personificazione della morte nella mitolorogia romana
http://www.wikidata.org/entity/Q3867438,Murrano,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1752057,Mutunus Tutunus,,divinità matrimoniale fallica dell'antica religione romana
http://www.wikidata.org/entity/Q33229365,Natura,,
http://www.wikidata.org/entity/Q2737253,Nenia,Neniae,
http://www.wikidata.org/entity/Q3954,Nettuno,,dio del mare nella mitologia romana
http://www.wikidata.org/entity/Q7049161,Nona,,"divinità romana, una delle Parche"
http://www.wikidata.org/entity/Q96396782,Numano Remolo,,personaggio mitologico
http://www.wikidata.org/entity/Q859392,Opi,,divinità romana della terra e della fertilità
http://www.wikidata.org/entity/Q860314,Orco,,divinità della mitologia romana
http://www.wikidata.org/entity/Q3889398,Palatua,,divinità romana
http://www.wikidata.org/entity/Q654604,Pale,,divinità rustica della mitologia romana
http://www.wikidata.org/entity/Q679636,Palinuro,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1132674,Pax,,divinità romana
http://www.wikidata.org/entity/Q3898559,Pecunia,,divinità romana
http://www.wikidata.org/entity/Q235724,Pico,,personaggio della mitologia classica
http://www.wikidata.org/entity/Q2643299,Pietas,,antica divinità romana
http://www.wikidata.org/entity/Q2527646,Pilumnus,,una figura misteriosa della mitologia romana arcaica
http://www.wikidata.org/entity/Q152262,Plutone,,divinità romana degli Inferi
http://www.wikidata.org/entity/Q171239,Pomona,,dea romana dei frutti
http://www.wikidata.org/entity/Q966042,Postvorta,,divinità della mitologia romana
http://www.wikidata.org/entity/Q2107379,Preneste,,
http://www.wikidata.org/entity/Q11942680,Preneste,,
http://www.wikidata.org/entity/Q21188702,Prima,,
http://www.wikidata.org/entity/Q887384,Proca,,leggendario re di Alba Longa
http://www.wikidata.org/entity/Q14515330,Proserpina,,dea romana
http://www.wikidata.org/entity/Q591826,Providentia,,"presso i Romani, personificazione divina dell'abilità di prevedere il futuro"
http://www.wikidata.org/entity/Q7271377,Querquetulanae,,
http://www.wikidata.org/entity/Q320333,Quirino,,
http://www.wikidata.org/entity/Q3929892,Ramnete,Rannete,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1242632,Remo,,"personaggio della mitologia romana, gemello di Romolo"
http://www.wikidata.org/entity/Q3932444,Remo,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q3933757,Reto,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q63138867,Reto,Reto re dei Marsi,"re dei Marsi, personaggio della mitologia romana"
http://www.wikidata.org/entity/Q10752043,Robigus,Robigo,divinità romana
http://www.wikidata.org/entity/Q953033,Roma,Dea Roma,divinità romana
http://www.wikidata.org/entity/Q2575982,Rumina,,
http://www.wikidata.org/entity/Q7396494,Sabo,,
http://www.wikidata.org/entity/Q2987780,Salacia,,dea della mitologia romana
http://www.wikidata.org/entity/Q3945539,Salio,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q282628,Salus,,"divinità romana, personificazione dello stare bene, salute e prosperità"
http://www.wikidata.org/entity/Q1753275,Sanco,Semo Sanco,divinità romana
http://www.wikidata.org/entity/Q134388,Saturno,,divinità romana dell'agricoltura
http://www.wikidata.org/entity/Q14524392,Securitas,,
http://www.wikidata.org/entity/Q472766,Sequana,,ninfa delle fonti del fiume Senna nella mitologia celtica
http://www.wikidata.org/entity/Q3957984,Serrano,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q548445,Silvano,,dio romano delle selve
http://www.wikidata.org/entity/Q56087518,Silvia,,
http://www.wikidata.org/entity/Q209398,Silvio,,"eroe mitologico, figlio di Enea e Lavinia e leggendario re di Alba Longa"
http://www.wikidata.org/entity/Q2295136,Smertrios,,
http://www.wikidata.org/entity/Q1199937,Sol,"Sole Indigete, Sole",divinità romana del sole
http://www.wikidata.org/entity/Q214494,Sol Invictus,"Sole Invitto, Natalis Solis Invicti, Deus Sol Invictus",divinità solare dell'antica religione romana
http://www.wikidata.org/entity/Q21030618,Somnus,,divinità romana
http://www.wikidata.org/entity/Q1482478,Speranza,Spes,divinità della mitologia romana
http://www.wikidata.org/entity/Q2518565,Sterculo,,dio romano inventore della concimazione dei campi e degli escrementi.
http://www.wikidata.org/entity/Q1770908,Stimula,,
http://www.wikidata.org/entity/Q1989704,Strenia,"Strénua, Strenua",
http://www.wikidata.org/entity/Q3976597,Sucrone,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q942906,Summano,,divinità etrusca e romana
http://www.wikidata.org/entity/Q1233746,Tacita Muta,,divinità dell'antica Roma
http://www.wikidata.org/entity/Q659594,Tages,,divinità etrusca
http://www.wikidata.org/entity/Q270867,Tellus,Tellure,dea romana della terra
http://www.wikidata.org/entity/Q580723,Termine,,divinità romana che vegliava sui confini dei poderi e sulle pietre terminali
http://www.wikidata.org/entity/Q3984511,Terone,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q50413379,Tibri,,
http://www.wikidata.org/entity/Q3528137,Tiburto,Tiburno,
http://www.wikidata.org/entity/Q108503791,Timbro,,
http://www.wikidata.org/entity/Q3991778,Tirro,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q48800637,Tolumnio,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q2622041,Trivia,,"appellativo delle dee romane Diana, Ecate e Luna"
http://www.wikidata.org/entity/Q6154076,Tutela,,dea
http://www.wikidata.org/entity/Q127878516,Ufente,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q104845868,Valetudo (divinità),,
http://www.wikidata.org/entity/Q26236,Vaticano,Vagitano,divinità inferiore romana
http://www.wikidata.org/entity/Q1058110,Veiove,"Vediovis, Vediove",antica divinità romana
http://www.wikidata.org/entity/Q47652,Venere,"Dea Venere, Biblia",dea romana dell'amore
http://www.wikidata.org/entity/Q1133514,Venilia,,
http://www.wikidata.org/entity/Q4009778,Venulo,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q3545810,Verità,,dea e personificazione della verità nella mitologia romana
http://www.wikidata.org/entity/Q374311,Vertumno,"Vertumnus, Velthune, Voltumna",divinità romana delle stagioni
http://www.wikidata.org/entity/Q178710,Vesta,Hestia,dea della casa e della famiglia nella religione romana
http://www.wikidata.org/entity/Q1093874,Vica Pota,,
http://www.wikidata.org/entity/Q1114593,Viduus,,
http://www.wikidata.org/entity/Q3560591,Virbio,,personaggio della mitologia romana
http://www.wikidata.org/entity/Q2527866,Viriplaca,,
http://www.wikidata.org/entity/Q582177,Virtus,,antica divinità romana
http://www.wikidata.org/entity/Q308902,Vittoria,"Vittorie alate, Vittorie, Dea Vittoria",divinità romana
http://www.wikidata.org/entity/Q15285037,Vitula,,divinità romana della gioia
http://www.wikidata.org/entity/Q4016094,Volcente,Volscente,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1928517,Volturno,,divinità etrusco-romana
http://www.wikidata.org/entity/Q651660,Volupta,,"divinità romana di straordinaria bellezza, equivalente a Edoné nella mitologia greca"
http://www.wikidata.org/entity/Q4640,Vulcano,,dio romano del fuoco terrestre e distruttore
http://www.wikidata.org/entity/Q942519,Śuri,"Šuri, Soranus, Suri",divinità etrusca
http://www.wikidata.org/entity/Q1045328,Aṣṭasenā,,
http://www.wikidata.org/entity/Q184353,Cariti,"Càriti, Grazie, Tre Grazie","nella mitologia greca, dee personificatrici della grazia e della bellezza"
http://www.wikidata.org/entity/Q265911,Cinque Buddha,,rappresentazione delle cinque qualità dell'Adi-Buddha
http://www.wikidata.org/entity/Q5208255,Demoni Ceramici,"Daimones Keramikoi, Daemones Ceramici","cinque spiriti della mitologia greca, di carattere malefico, che si narra rovinassero i vasi agli artigiani"
http://www.wikidata.org/entity/Q1183096,Dèi Consenti,,dodici dèi principali della mitologia romana
http://www.wikidata.org/entity/Q1361380,Eroti,,figure della mitologia greca
http://www.wikidata.org/entity/Q1076022,Mahāvidyā,Mahavidya,nome dato a un gruppo di dieci dee induiste rappresentanti aspetti o poteri cosmici di Durga
http://www.wikidata.org/entity/Q1909041,Matronae,"Matres e Matronae, Matres","divinità femminili, venerate all'incirca dal primo al quinto secolo in vaste zone dell'Europa occidentale sotto dominazione romana"
http://www.wikidata.org/entity/Q101609,Olimpi,"I dodici Olimpi, Dodici Olimpi, Dodici dei dell'Olimpo, Dodekatheon, Divinità olimpiche, Dei olimpici, Dei dell'Olimpo",dodici dèi principali della mitologia greca
http://www.wikidata.org/entity/Q201411,Ore,"Tallo, Hora",divinità delle stagioni nella mitologia greca
http://www.wikidata.org/entity/Q65088968,Triade (religione),,concetto religioso che rappresenta tre divinità
http://www.wikidata.org/entity/Q322585,Abnoba,,"divinità celtica della foresta nera, Germania"
http://www.wikidata.org/entity/Q111290804,Acmena,,
http://www.wikidata.org/entity/Q752213,Acuecucyoticihuati,"Chalciuhtlicue, Chalchiuhtlicue","dea azteca dei laghi, dei ruscelli, di tutte le acque e della bellezza."
http://www.wikidata.org/entity/Q955406,Ame-onna,,
http://www.wikidata.org/entity/Q695386,Amimitl,,dio azteco dei laghi e della pesca.
http://www.wikidata.org/entity/Q484278,Anahita,Arədvī Sura Anahita,"dea persiana dell'acqua, fertilità, guarigione, saggezza e della salute."
http://www.wikidata.org/entity/Q525149,Andvari,,
http://www.wikidata.org/entity/Q772202,Anti,,
http://www.wikidata.org/entity/Q511292,Anzar,,
http://www.wikidata.org/entity/Q2358219,Apam Napat,,divinità indoaria
http://www.wikidata.org/entity/Q221574,Apsû,,dio mesopotamico delle acque sotterranee e dolci
http://www.wikidata.org/entity/Q622300,Apu,,
http://www.wikidata.org/entity/Q4782680,Aquagirl,,personaggio immaginario dell'Universo DC
http://www.wikidata.org/entity/Q2861030,Argolide,,"divinità fluviale della mitologia greca, figlio di Oceano e Teti"
http://www.wikidata.org/entity/Q18074720,Aria Blaze,,
http://www.wikidata.org/entity/Q892442,Ariel,,personaggio Disney
http://www.wikidata.org/entity/Q12872354,Arpaso,,
http://www.wikidata.org/entity/Q221735,Atargatis,,divinità
http://www.wikidata.org/entity/Q780302,Atlacoya,,dea azteca della siccità.
http://www.wikidata.org/entity/Q2637439,Atlatonin,Atlatonal,divinità azteca madre e dea delle coste.
http://www.wikidata.org/entity/Q757327,Atlaua,Atlahua,dio azteco dell'acqua e protettore dei pescatori e degli arcieri.
http://www.wikidata.org/entity/Q2393694,Attuma,,personaggio dei fumetti
http://www.wikidata.org/entity/Q56245793,Begoe,,
http://www.wikidata.org/entity/Q818468,Benzaiten,,"dea giapponese della felicità, del matrimonio, della letteratura e della musica."
http://www.wikidata.org/entity/Q2622635,Berehynja,,spirito femminile (Vila) nella mitologia slava
http://www.wikidata.org/entity/Q781173,Boann,,divinità nella religione irlandese
http://www.wikidata.org/entity/Q893905,Borvo,"Vabusoa, Labbonus, Boruoboendua, Bormanus, Bormanicus, Borbanus, Bormo, Borus",dio celtico della salute e dell'acqua sorgiva gorgogliante.
http://www.wikidata.org/entity/Q3269950,Ceto,Kῆτος,mostro marino della mitologia greca
http://www.wikidata.org/entity/Q1058253,Chaac,"Chac, Chaak",
http://www.wikidata.org/entity/Q2086407,Chalchiuhtlatonal,,dio azteco dell'acqua.
http://www.wikidata.org/entity/Q1101752,Clíodhna,,dea irlandese dell'amore e della bellezza.
http://www.wikidata.org/entity/Q2572689,Cocijo,,divinità zapoteca
http://www.wikidata.org/entity/Q1138061,Coventina,,
http://www.wikidata.org/entity/Q716683,Dakuwaqa,,
http://www.wikidata.org/entity/Q1158728,Damona,,divinità celtica
http://www.wikidata.org/entity/Q2353556,Dea Matrona,,divinità celtica
http://www.wikidata.org/entity/Q5289606,Dolphin,,personaggio immaginario dell'Universo DC
http://www.wikidata.org/entity/Q515882,Drago Azzurro,,simbolo della mitologia cinese
http://www.wikidata.org/entity/Q1268297,Dvalinn,,
http://www.wikidata.org/entity/Q1129330,Ebisu,"Yebisu, Kotoshiro-nushi-no-kami","dio giapponese della pesca, dell'abbondanza e del commercio."
http://www.wikidata.org/entity/Q247019,Erlang Shen,,divinità acquatica
http://www.wikidata.org/entity/Q176652,Fand,,
http://www.wikidata.org/entity/Q321305,Fata Morgana,Morgana la Fata,strega della mitologia celtica e delle leggende Arturiane
http://www.wikidata.org/entity/Q846982,Fatina dei denti,"Topolino dei denti da latte, Fatine dei denti",Personaggio immaginario del folklore
http://www.wikidata.org/entity/Q11212034,Fossegrimen,,
http://www.wikidata.org/entity/Q745315,Fáfnir,"Fàfnir, Fàfner, Fáfner, Fafner",personaggio della mitologia norrena
